origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.45,4907.091065
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.45,5008.341898
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.45,5100.118367
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.45,5182.280453
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.5,5029.43115
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.5,5148.032422
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.5,5251.742214
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.5,5342.430288
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.55,5151.771235
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.55,5287.722946
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.55,5403.366061
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.55,5502.580123
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.6,5274.594756
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.6,5427.965468
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.6,5555.589062
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.6,5663.362803
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.65,5398.398669
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.65,5569.327421
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.65,5709.027124
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.65,5825.428868
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.7,5523.707958
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.7,5712.408246
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.7,5864.330895
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.7,5989.465554
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.75,5651.092285
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.75,5857.858394
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.75,6022.206393
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.75,6156.218577
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.8,5781.186224
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.8,6006.402433
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.8,6183.440084
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.8,6326.518628
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.85,5914.715111
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.85,6158.868571
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.85,6348.930926
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.85,6501.315215
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.9,6052.529533
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.9,6316.228024
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.9,6519.733103
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.9,6681.7218
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.95,6195.653157
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.95,6479.649637
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.95,6697.115312
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.95,6869.07842
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.975,6269.589478
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.975,6564.071708
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.975,6788.749297
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.975,6965.865091
2026/3/18,ILI incidence,2026/3/15,1,MT,quantile,0.99,6314.814672
2026/3/18,ILI incidence,2026/3/22,2,MT,quantile,0.99,6615.710802
2026/3/18,ILI incidence,2026/3/29,3,MT,quantile,0.99,6844.799756
2026/3/18,ILI incidence,2026/4/5,4,MT,quantile,0.99,7025.067335
2026/3/18,ILI incidence,2026/3/15,1,MT,median,,5029.43115
2026/3/18,ILI incidence,2026/3/22,2,MT,median,,5148.032422
2026/3/18,ILI incidence,2026/3/29,3,MT,median,,5251.742214
2026/3/18,ILI incidence,2026/4/5,4,MT,median,,5342.430288
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.01,26.04457249
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.01,23.10041288
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.01,21.30130139
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.01,19.82098101
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.025,26.53468265
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.025,23.67525982
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.025,21.94181659
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.025,20.50811347
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.05,27.33593829
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.05,24.61504723
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.05,22.98896162
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.05,21.63147061
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.1,28.88698396
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.1,26.43425838
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.1,25.01599231
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.1,23.80603035
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.15,30.38049325
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.15,28.1859855
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.15,26.96782986
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.15,25.89992431
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.2,31.82755976
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.2,29.88324018
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.2,28.85897225
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.2,27.92870568
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.25,33.23740137
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.25,31.53683402
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.25,30.70146617
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.25,29.90529789
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.3,34.61787863
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.3,33.15598663
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.3,32.50558441
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.3,31.84072142
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.35,35.9758685
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.35,34.7487639
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.35,34.28031431
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.35,33.74461769
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.4,37.31754444
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.4,36.32240669
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.4,36.03372387
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.4,35.62564191
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.45,38.64859578
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.45,37.88358796
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.45,37.77324835
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.45,37.49177049
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.5,39.97440806
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.5,39.43862437
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.5,39.50592602
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.5,39.35055393
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.55,41.30022034
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.55,40.99366077
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.55,41.23860368
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.55,41.20933737
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.6,42.63127168
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.6,42.55484204
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.6,42.97812816
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.6,43.07546594
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.65,43.97294762
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.65,44.12848483
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.65,44.73153772
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.65,44.95649016
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.7,45.33093749
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.7,45.7212621
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.7,46.50626762
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.7,46.86038644
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.75,46.71141475
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.75,47.34041471
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.75,48.31038587
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.75,48.79580996
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.8,48.12125636
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.8,48.99400855
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.8,50.15287978
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.8,50.77240217
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.85,49.56832287
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.85,50.69126323
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.85,52.04402217
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.85,52.80118354
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.9,51.06183216
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.9,52.44299035
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.9,53.99585972
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.9,54.89507751
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.95,52.61287783
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.95,54.2622015
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.95,56.02289041
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.95,57.06963724
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.975,53.41413347
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.975,55.20198891
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.975,57.07003544
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.975,58.19299439
2026/3/18,ILI incidence,2026/3/15,1,NO,quantile,0.99,53.90424363
2026/3/18,ILI incidence,2026/3/22,2,NO,quantile,0.99,55.77683585
2026/3/18,ILI incidence,2026/3/29,3,NO,quantile,0.99,57.71055064
2026/3/18,ILI incidence,2026/4/5,4,NO,quantile,0.99,58.88012685
2026/3/18,ILI incidence,2026/3/15,1,NO,median,,39.97440806
2026/3/18,ILI incidence,2026/3/22,2,NO,median,,39.43862437
2026/3/18,ILI incidence,2026/3/29,3,NO,median,,39.50592602
2026/3/18,ILI incidence,2026/4/5,4,NO,median,,39.35055393
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.01,255.0863077
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.01,243.6095924
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.01,235.6370088
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.01,229.8608594
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.025,257.5110967
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.025,246.4025884
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.025,238.6795282
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.025,233.0796327
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.05,261.4752582
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.05,250.9687124
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.05,243.6535851
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.05,238.341838
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.1,269.1489584
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.1,259.8076728
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.1,253.2822093
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.1,248.5282509
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.15,276.5380011
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.15,268.3187501
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.15,262.5536575
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.15,258.3367966
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.2,283.6972711
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.2,276.5651634
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.2,271.536797
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.2,267.8403316
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.25,290.6723732
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.25,284.5994427
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.25,280.2888506
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.25,277.0993941
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.3,297.5021971
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.3,292.4663832
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.3,288.8586156
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.3,286.1656077
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.35,304.2207659
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.35,300.2051745
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.35,297.2887825
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.35,295.0841364
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.4,310.8586227
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.4,307.8509974
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.4,305.6176755
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.4,303.8955244
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.45,317.443915
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.45,315.4362738
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.45,313.8806128
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.45,312.6371358
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.5,324.0032873
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.5,322.9916944
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.5,322.1110269
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.5,321.3443399
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.55,330.5626596
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.55,330.5471149
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.55,330.341441
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.55,330.0515441
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.6,337.1479519
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.6,338.1323913
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.6,338.6043783
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.6,338.7931555
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.65,343.7858087
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.65,345.7782143
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.65,346.9332713
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.65,347.6045434
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.7,350.5043775
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.7,353.5170055
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.7,355.3634383
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.7,356.5230721
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.75,357.3342014
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.75,361.383946
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.75,363.9332032
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.75,365.5892858
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.8,364.3093035
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.8,369.4182254
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.8,372.6852569
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.8,374.8483482
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.85,371.4685735
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.85,377.6646386
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.85,381.6683963
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.85,384.3518833
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.9,378.8576161
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.9,386.1757159
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.9,390.9398446
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.9,394.1604289
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.95,386.5313164
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.95,395.0146764
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.95,400.5684688
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.95,404.3468418
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.975,390.4954779
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.975,399.5808004
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.975,405.5425256
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.975,409.6090471
2026/3/18,ILI incidence,2026/3/15,1,PL,quantile,0.99,392.9202669
2026/3/18,ILI incidence,2026/3/22,2,PL,quantile,0.99,402.3737963
2026/3/18,ILI incidence,2026/3/29,3,PL,quantile,0.99,408.585045
2026/3/18,ILI incidence,2026/4/5,4,PL,quantile,0.99,412.8278204
2026/3/18,ILI incidence,2026/3/15,1,PL,median,,324.0032873
2026/3/18,ILI incidence,2026/3/22,2,PL,median,,322.9916944
2026/3/18,ILI incidence,2026/3/29,3,PL,median,,322.1110269
2026/3/18,ILI incidence,2026/4/5,4,PL,median,,321.3443399
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.01,5.393270578
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.01,5.11121844
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.01,0
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.01,0
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.025,5.548029853
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.025,5.309722159
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.025,0
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.025,0
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.05,5.801037751
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.05,5.634245575
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.05,0
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.05,0
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.1,6.29080255
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.1,6.262447882
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.1,0
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.1,0
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.15,6.762399418
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.15,6.867346888
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.15,0
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.15,0
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.2,7.219331312
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.2,7.453435702
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.2,0.26868873
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.2,0
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.25,7.664508914
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.25,8.024447741
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.25,0.920216442
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.25,0
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.3,8.100414305
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.3,8.583566677
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.3,1.558174061
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.3,0
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.35,8.529218979
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.35,9.133577795
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.35,2.185739613
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.35,0
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.4,8.952872299
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.4,9.676981473
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.4,2.805766041
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.4,0.026272038
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.45,9.373170749
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.45,10.21608199
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.45,3.42088254
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.45,0.665371372
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.5,9.791814892
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.5,10.75306059
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.5,4.033577922
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.5,1.301955193
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.55,10.21045904
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.55,11.29003919
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.55,4.646273305
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.55,1.938539014
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.6,10.63075749
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.6,11.82913971
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.6,5.261389803
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.6,2.577638348
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.65,11.05441081
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.65,12.37254339
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.65,5.881416231
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.65,3.221839046
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.7,11.48321548
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.7,12.92255451
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.7,6.508981784
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.7,3.873872811
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.75,11.91912087
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.75,13.48167344
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.75,7.146939402
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.75,4.53670382
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.8,12.36429847
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.8,14.05268548
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.8,7.798467114
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.8,5.213634008
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.85,12.82123037
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.85,14.6387743
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.85,8.467197505
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.85,5.908437592
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.9,13.29282723
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.9,15.2436733
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.9,9.157390423
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.9,6.625540507
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.95,13.78259203
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.95,15.87187561
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.95,9.874172529
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.95,7.370269299
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.975,14.03559993
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.975,16.19639902
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.975,10.24445544
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.975,7.754989202
2026/3/18,ILI incidence,2026/3/15,1,RO,quantile,0.99,14.19035921
2026/3/18,ILI incidence,2026/3/22,2,RO,quantile,0.99,16.39490274
2026/3/18,ILI incidence,2026/3/29,3,RO,quantile,0.99,10.47094921
2026/3/18,ILI incidence,2026/4/5,4,RO,quantile,0.99,7.990313767
2026/3/18,ILI incidence,2026/3/15,1,RO,median,,9.791814892
2026/3/18,ILI incidence,2026/3/22,2,RO,median,,10.75306059
2026/3/18,ILI incidence,2026/3/29,3,RO,median,,4.033577922
2026/3/18,ILI incidence,2026/4/5,4,RO,median,,1.301955193
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.01,120.48802
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.01,110.127675
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.01,104.9602643
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.01,102.425963
2026/3/18,ILI incidence,2026/3/15,1,SK,quantile,0.025,122.2905046
2026/3/18,ILI incidence,2026/3/22,2,SK,quantile,0.025,112.3114522
2026/3/18,ILI incidence,2026/3/29,3,SK,quantile,0.025,107.3775816
2026/3/18,ILI incidence,2026/4/5,4,SK,quantile,0.025,104.9872399
